지점,지점명,일시,기온(°C)
108,서울,2018-08-06 00:01,28.7
108,서울,2018-08-06 00:02,28.7
108,서울,2018-08-06 00:03,28.7
108,서울,2018-08-06 00:04,28.7
108,서울,2018-08-06 00:05,28.7
108,서울,2018-08-06 00:06,28.7
108,서울,2018-08-06 00:07,28.7
108,서울,2018-08-06 00:08,28.7
108,서울,2018-08-06 00:09,28.7
108,서울,2018-08-06 00:10,28.7
108,서울,2018-08-06 00:11,28.7
108,서울,2018-08-06 00:12,28.7
108,서울,2018-08-06 00:13,28.7
108,서울,2018-08-06 00:14,28.7
108,서울,2018-08-06 00:15,28.7
108,서울,2018-08-06 00:16,28.7
108,서울,2018-08-06 00:17,28.7
108,서울,2018-08-06 00:18,28.7
108,서울,2018-08-06 00:19,28.7
108,서울,2018-08-06 00:20,28.7
108,서울,2018-08-06 00:21,28.7
108,서울,2018-08-06 00:22,28.7
108,서울,2018-08-06 00:23,28.7
108,서울,2018-08-06 00:24,28.7
108,서울,2018-08-06 00:25,28.7
108,서울,2018-08-06 00:26,28.7
108,서울,2018-08-06 00:27,28.7
108,서울,2018-08-06 00:28,28.7
108,서울,2018-08-06 00:29,28.7
108,서울,2018-08-06 00:30,28.7
108,서울,2018-08-06 00:31,28.7
108,서울,2018-08-06 00:32,28.7
108,서울,2018-08-06 00:33,28.7
108,서울,2018-08-06 00:34,28.7
108,서울,2018-08-06 00:35,28.7
108,서울,2018-08-06 00:36,28.7
108,서울,2018-08-06 00:37,28.7
108,서울,2018-08-06 00:38,28.7
108,서울,2018-08-06 00:39,28.7
108,서울,2018-08-06 00:40,28.7
108,서울,2018-08-06 00:41,28.7
108,서울,2018-08-06 00:42,28.7
108,서울,2018-08-06 00:43,28.7
108,서울,2018-08-06 00:44,28.7
108,서울,2018-08-06 00:45,28.7
108,서울,2018-08-06 00:46,28.7
108,서울,2018-08-06 00:47,28.7
108,서울,2018-08-06 00:48,28.7
108,서울,2018-08-06 00:49,28.7
108,서울,2018-08-06 00:50,28.7
108,서울,2018-08-06 00:51,28.7
108,서울,2018-08-06 00:52,28.7
108,서울,2018-08-06 00:53,28.7
108,서울,2018-08-06 00:54,28.7
108,서울,2018-08-06 00:55,28.7
108,서울,2018-08-06 00:56,28.7
108,서울,2018-08-06 00:57,28.7
108,서울,2018-08-06 00:58,28.7
108,서울,2018-08-06 00:59,28.7
108,서울,2018-08-06 01:00,28.7
108,서울,2018-08-06 01:01,28.7
108,서울,2018-08-06 01:02,28.7
108,서울,2018-08-06 01:03,28.7
108,서울,2018-08-06 01:04,28.7
108,서울,2018-08-06 01:05,28.7
108,서울,2018-08-06 01:06,28.7
108,서울,2018-08-06 01:07,28.7
108,서울,2018-08-06 01:08,28.7
108,서울,2018-08-06 01:09,28.7
108,서울,2018-08-06 01:10,28.7
108,서울,2018-08-06 01:11,28.7
108,서울,2018-08-06 01:12,28.7
108,서울,2018-08-06 01:13,28.7
108,서울,2018-08-06 01:14,28.7
108,서울,2018-08-06 01:15,28.7
108,서울,2018-08-06 01:16,28.7
108,서울,2018-08-06 01:17,28.7
108,서울,2018-08-06 01:18,28.7
108,서울,2018-08-06 01:19,28.7
108,서울,2018-08-06 01:20,28.7
108,서울,2018-08-06 01:21,28.7
108,서울,2018-08-06 01:22,28.7
108,서울,2018-08-06 01:23,28.7
108,서울,2018-08-06 01:24,28.7
108,서울,2018-08-06 01:25,28.7
108,서울,2018-08-06 01:26,28.7
108,서울,2018-08-06 01:27,28.7
108,서울,2018-08-06 01:28,28.7
108,서울,2018-08-06 01:29,28.7
108,서울,2018-08-06 01:30,28.6
108,서울,2018-08-06 01:31,28.6
108,서울,2018-08-06 01:32,28.6
108,서울,2018-08-06 01:33,28.6
108,서울,2018-08-06 01:34,28.6
108,서울,2018-08-06 01:35,28.6
108,서울,2018-08-06 01:36,28.6
108,서울,2018-08-06 01:37,28.6
108,서울,2018-08-06 01:38,28.6
108,서울,2018-08-06 01:39,28.6
108,서울,2018-08-06 01:40,28.6
108,서울,2018-08-06 01:41,28.6
108,서울,2018-08-06 01:42,28.6
108,서울,2018-08-06 01:43,28.6
108,서울,2018-08-06 01:44,28.6
108,서울,2018-08-06 01:45,28.6
108,서울,2018-08-06 01:46,28.6
108,서울,2018-08-06 01:47,28.6
108,서울,2018-08-06 01:48,28.6
108,서울,2018-08-06 01:49,28.6
108,서울,2018-08-06 01:50,28.6
108,서울,2018-08-06 01:51,28.6
108,서울,2018-08-06 01:52,28.6
108,서울,2018-08-06 01:53,28.6
108,서울,2018-08-06 01:54,28.6
108,서울,2018-08-06 01:55,28.6
108,서울,2018-08-06 01:56,28.6
108,서울,2018-08-06 01:57,28.6
108,서울,2018-08-06 01:58,28.6
108,서울,2018-08-06 01:59,28.6
108,서울,2018-08-06 02:00,28.6
108,서울,2018-08-06 02:01,28.6
108,서울,2018-08-06 02:02,28.6
108,서울,2018-08-06 02:03,28.6
108,서울,2018-08-06 02:04,28.6
108,서울,2018-08-06 02:05,28.6
108,서울,2018-08-06 02:06,28.6
108,서울,2018-08-06 02:07,28.6
108,서울,2018-08-06 02:08,28.6
108,서울,2018-08-06 02:09,28.6
108,서울,2018-08-06 02:10,28.6
108,서울,2018-08-06 02:11,28.6
108,서울,2018-08-06 02:12,28.6
108,서울,2018-08-06 02:13,28.6
108,서울,2018-08-06 02:14,28.6
108,서울,2018-08-06 02:15,28.6
108,서울,2018-08-06 02:16,28.6
108,서울,2018-08-06 02:17,28.6
108,서울,2018-08-06 02:18,28.6
108,서울,2018-08-06 02:19,28.6
108,서울,2018-08-06 02:20,28.6
108,서울,2018-08-06 02:21,28.6
108,서울,2018-08-06 02:22,28.6
108,서울,2018-08-06 02:23,28.6
108,서울,2018-08-06 02:24,28.6
108,서울,2018-08-06 02:25,28.6
108,서울,2018-08-06 02:26,28.6
108,서울,2018-08-06 02:27,28.6
108,서울,2018-08-06 02:28,28.6
108,서울,2018-08-06 02:29,28.6
108,서울,2018-08-06 02:30,28.6
108,서울,2018-08-06 02:31,28.6
108,서울,2018-08-06 02:32,28.6
108,서울,2018-08-06 02:33,28.6
108,서울,2018-08-06 02:34,28.6
108,서울,2018-08-06 02:35,28.6
108,서울,2018-08-06 02:36,28.6
108,서울,2018-08-06 02:37,28.6
108,서울,2018-08-06 02:38,28.6
108,서울,2018-08-06 02:39,28.6
108,서울,2018-08-06 02:40,28.6
108,서울,2018-08-06 02:41,28.6
108,서울,2018-08-06 02:42,28.6
108,서울,2018-08-06 02:43,28.6
108,서울,2018-08-06 02:44,28.6
108,서울,2018-08-06 02:45,28.6
108,서울,2018-08-06 02:46,28.6
108,서울,2018-08-06 02:47,28.6
108,서울,2018-08-06 02:48,28.6
108,서울,2018-08-06 02:49,28.6
108,서울,2018-08-06 02:50,28.6
108,서울,2018-08-06 02:51,28.6
108,서울,2018-08-06 02:52,28.6
108,서울,2018-08-06 02:53,28.6
108,서울,2018-08-06 02:54,28.6
108,서울,2018-08-06 02:55,28.6
108,서울,2018-08-06 02:56,28.6
108,서울,2018-08-06 02:57,28.6
108,서울,2018-08-06 02:58,28.6
108,서울,2018-08-06 02:59,28.6
108,서울,2018-08-06 03:00,28.6
108,서울,2018-08-06 03:01,28.6
108,서울,2018-08-06 03:02,28.6
108,서울,2018-08-06 03:03,28.6
108,서울,2018-08-06 03:04,28.6
108,서울,2018-08-06 03:05,28.6
108,서울,2018-08-06 03:06,28.6
108,서울,2018-08-06 03:07,28.6
108,서울,2018-08-06 03:08,28.6
