지점,지점명,일시,기온(°C)
108,서울,2018-08-05 00:01,28
108,서울,2018-08-05 00:02,28
108,서울,2018-08-05 00:03,28
108,서울,2018-08-05 00:04,28
108,서울,2018-08-05 00:05,28
108,서울,2018-08-05 00:06,27.9
108,서울,2018-08-05 00:07,27.9
108,서울,2018-08-05 00:08,27.9
108,서울,2018-08-05 00:09,27.9
108,서울,2018-08-05 00:10,27.9
108,서울,2018-08-05 00:11,27.9
108,서울,2018-08-05 00:12,27.9
108,서울,2018-08-05 00:13,27.9
108,서울,2018-08-05 00:14,27.9
108,서울,2018-08-05 00:15,27.9
108,서울,2018-08-05 00:16,27.9
108,서울,2018-08-05 00:17,27.9
108,서울,2018-08-05 00:18,27.9
108,서울,2018-08-05 00:19,27.9
108,서울,2018-08-05 00:20,27.9
108,서울,2018-08-05 00:21,27.9
108,서울,2018-08-05 00:22,27.9
108,서울,2018-08-05 00:23,27.9
108,서울,2018-08-05 00:24,27.9
108,서울,2018-08-05 00:25,27.9
108,서울,2018-08-05 00:26,27.9
108,서울,2018-08-05 00:27,27.8
108,서울,2018-08-05 00:28,27.8
108,서울,2018-08-05 00:29,27.8
108,서울,2018-08-05 00:30,27.8
108,서울,2018-08-05 00:31,27.8
108,서울,2018-08-05 00:32,27.8
108,서울,2018-08-05 00:33,27.8
108,서울,2018-08-05 00:34,27.8
108,서울,2018-08-05 00:35,27.8
108,서울,2018-08-05 00:36,27.8
108,서울,2018-08-05 00:37,27.8
108,서울,2018-08-05 00:38,27.8
108,서울,2018-08-05 00:39,27.8
108,서울,2018-08-05 00:40,27.7
108,서울,2018-08-05 00:41,27.7
108,서울,2018-08-05 00:42,27.7
108,서울,2018-08-05 00:43,27.7
108,서울,2018-08-05 00:44,27.7
108,서울,2018-08-05 00:45,27.7
108,서울,2018-08-05 00:46,27.7
108,서울,2018-08-05 00:47,27.7
108,서울,2018-08-05 00:48,27.7
108,서울,2018-08-05 00:49,27.7
108,서울,2018-08-05 00:50,27.7
108,서울,2018-08-05 00:51,27.7
108,서울,2018-08-05 00:52,27.7
108,서울,2018-08-05 00:53,27.7
108,서울,2018-08-05 00:54,27.7
108,서울,2018-08-05 00:55,27.7
108,서울,2018-08-05 00:56,27.7
108,서울,2018-08-05 00:57,27.7
108,서울,2018-08-05 00:58,27.7
108,서울,2018-08-05 00:59,27.7
108,서울,2018-08-05 01:00,27.7
108,서울,2018-08-05 01:01,27.7
108,서울,2018-08-05 01:02,27.7
108,서울,2018-08-05 01:03,27.7
108,서울,2018-08-05 01:04,27.6
108,서울,2018-08-05 01:05,27.6
108,서울,2018-08-05 01:06,27.7
108,서울,2018-08-05 01:07,27.6
108,서울,2018-08-05 01:08,27.6
108,서울,2018-08-05 01:09,27.6
108,서울,2018-08-05 01:10,27.6
108,서울,2018-08-05 01:11,27.6
108,서울,2018-08-05 01:12,27.6
108,서울,2018-08-05 01:13,27.6
108,서울,2018-08-05 01:14,27.6
108,서울,2018-08-05 01:15,27.6
108,서울,2018-08-05 01:16,27.6
108,서울,2018-08-05 01:17,27.6
108,서울,2018-08-05 01:18,27.6
108,서울,2018-08-05 01:19,27.6
108,서울,2018-08-05 01:20,27.6
108,서울,2018-08-05 01:21,27.6
108,서울,2018-08-05 01:22,27.6
108,서울,2018-08-05 01:23,27.6
108,서울,2018-08-05 01:24,27.6
108,서울,2018-08-05 01:25,27.6
108,서울,2018-08-05 01:26,27.6
