지점,지점명,일시,기온(°C)
108,서울,2018-08-13 00:01,28.4
108,서울,2018-08-13 00:02,28.4
108,서울,2018-08-13 00:03,28.4
108,서울,2018-08-13 00:04,28.4
108,서울,2018-08-13 00:05,28.4
108,서울,2018-08-13 00:06,28.4
108,서울,2018-08-13 00:07,28.4
108,서울,2018-08-13 00:08,28.4
108,서울,2018-08-13 00:09,28.4
108,서울,2018-08-13 00:10,28.4
108,서울,2018-08-13 00:11,28.4
108,서울,2018-08-13 00:12,28.4
108,서울,2018-08-13 00:13,28.4
108,서울,2018-08-13 00:14,28.4
108,서울,2018-08-13 00:15,28.4
108,서울,2018-08-13 00:16,28.4
108,서울,2018-08-13 00:17,28.4
108,서울,2018-08-13 00:18,28.4
108,서울,2018-08-13 00:19,28.4
108,서울,2018-08-13 00:20,28.4
108,서울,2018-08-13 00:21,28.4
108,서울,2018-08-13 00:22,28.4
108,서울,2018-08-13 00:23,28.4
108,서울,2018-08-13 00:24,28.4
108,서울,2018-08-13 00:25,28.4
108,서울,2018-08-13 00:26,28.4
108,서울,2018-08-13 00:27,28.4
108,서울,2018-08-13 00:28,28.4
108,서울,2018-08-13 00:29,28.4
108,서울,2018-08-13 00:30,28.4
108,서울,2018-08-13 00:31,28.4
108,서울,2018-08-13 00:32,28.3
108,서울,2018-08-13 00:33,28.3
108,서울,2018-08-13 00:34,28.3
108,서울,2018-08-13 00:35,28.3
108,서울,2018-08-13 00:36,28.3
108,서울,2018-08-13 00:37,28.3
108,서울,2018-08-13 00:38,28.3
108,서울,2018-08-13 00:39,28.3
108,서울,2018-08-13 00:40,28.3
108,서울,2018-08-13 00:41,28.3
108,서울,2018-08-13 00:42,28.3
108,서울,2018-08-13 00:43,28.3
108,서울,2018-08-13 00:44,28.2
108,서울,2018-08-13 00:45,28.2
108,서울,2018-08-13 00:46,28.2
108,서울,2018-08-13 00:47,28.2
108,서울,2018-08-13 00:48,28.3
108,서울,2018-08-13 00:49,28.3
108,서울,2018-08-13 00:50,28.3
108,서울,2018-08-13 00:51,28.3
108,서울,2018-08-13 00:52,28.3
108,서울,2018-08-13 00:53,28.3
108,서울,2018-08-13 00:54,28.3
108,서울,2018-08-13 00:55,28.3
108,서울,2018-08-13 00:56,28.3
108,서울,2018-08-13 00:57,28.3
108,서울,2018-08-13 00:58,28.3
108,서울,2018-08-13 00:59,28.3
108,서울,2018-08-13 01:00,28.2
108,서울,2018-08-13 01:01,28.2
108,서울,2018-08-13 01:02,28.2
108,서울,2018-08-13 01:03,28.2
108,서울,2018-08-13 01:04,28.2
108,서울,2018-08-13 01:05,28.2
108,서울,2018-08-13 01:06,28.2
108,서울,2018-08-13 01:07,28.2
108,서울,2018-08-13 01:08,28.2
108,서울,2018-08-13 01:09,28.2
108,서울,2018-08-13 01:10,28.2
108,서울,2018-08-13 01:11,28.2
108,서울,2018-08-13 01:12,28.2
108,서울,2018-08-13 01:13,28.2
108,서울,2018-08-13 01:14,28.2
108,서울,2018-08-13 01:15,28.2
108,서울,2018-08-13 01:16,28.2
108,서울,2018-08-13 01:17,28.2
108,서울,2018-08-13 01:18,28.2
108,서울,2018-08-13 01:19,28.2
108,서울,2018-08-13 01:20,28.2
108,서울,2018-08-13 01:21,28.2
108,서울,2018-08-13 01:22,28.2
108,서울,2018-08-13 01:23,28.2
108,서울,2018-08-13 01:24,28.2
108,서울,2018-08-13 01:25,28.1
108,서울,2018-08-13 01:26,28.1
108,서울,2018-08-13 01:27,28.1
108,서울,2018-08-13 01:28,28.1
108,서울,2018-08-13 01:29,28.1
108,서울,2018-08-13 01:30,28.1
108,서울,2018-08-13 01:31,28.1
108,서울,2018-08-13 01:32,28.1
108,서울,2018-08-13 01:33,28.1
108,서울,2018-08-13 01:34,28.1
108,서울,2018-08-13 01:35,28.1
108,서울,2018-08-13 01:36,28.1
108,서울,2018-08-13 01:37,28.1
