지점,지점명,일시,기온(°C)
108,서울,2018-08-14 00:01,29.3
108,서울,2018-08-14 00:02,29.3
108,서울,2018-08-14 00:03,29.3
108,서울,2018-08-14 00:04,29.3
108,서울,2018-08-14 00:05,29.3
108,서울,2018-08-14 00:06,29.3
108,서울,2018-08-14 00:07,29.3
108,서울,2018-08-14 00:08,29.3
108,서울,2018-08-14 00:09,29.3
108,서울,2018-08-14 00:10,29.3
108,서울,2018-08-14 00:11,29.3
108,서울,2018-08-14 00:12,29.3
108,서울,2018-08-14 00:13,29.3
108,서울,2018-08-14 00:14,29.2
108,서울,2018-08-14 00:15,29.2
108,서울,2018-08-14 00:16,29.2
108,서울,2018-08-14 00:17,29.2
108,서울,2018-08-14 00:18,29.2
108,서울,2018-08-14 00:19,29.2
108,서울,2018-08-14 00:20,29.2
108,서울,2018-08-14 00:21,29.2
108,서울,2018-08-14 00:22,29.2
108,서울,2018-08-14 00:23,29.1
108,서울,2018-08-14 00:24,29.1
108,서울,2018-08-14 00:25,29.1
108,서울,2018-08-14 00:26,29.1
108,서울,2018-08-14 00:27,29.1
108,서울,2018-08-14 00:28,29.1
108,서울,2018-08-14 00:29,29.1
108,서울,2018-08-14 00:30,29.1
108,서울,2018-08-14 00:31,29.1
108,서울,2018-08-14 00:32,29.1
108,서울,2018-08-14 00:33,29.1
108,서울,2018-08-14 00:34,29.1
108,서울,2018-08-14 00:35,29.1
108,서울,2018-08-14 00:36,29.1
108,서울,2018-08-14 00:37,29
108,서울,2018-08-14 00:38,29
108,서울,2018-08-14 00:39,29
108,서울,2018-08-14 00:40,29
108,서울,2018-08-14 00:41,29
108,서울,2018-08-14 00:42,29
108,서울,2018-08-14 00:43,29
108,서울,2018-08-14 00:44,29
108,서울,2018-08-14 00:45,29
108,서울,2018-08-14 00:46,29
108,서울,2018-08-14 00:47,29
108,서울,2018-08-14 00:48,29
108,서울,2018-08-14 00:49,29
108,서울,2018-08-14 00:50,29
108,서울,2018-08-14 00:51,29
108,서울,2018-08-14 00:52,28.9
108,서울,2018-08-14 00:53,28.9
108,서울,2018-08-14 00:54,28.9
108,서울,2018-08-14 00:55,28.9
108,서울,2018-08-14 00:56,28.9
108,서울,2018-08-14 00:57,28.9
108,서울,2018-08-14 00:58,28.9
108,서울,2018-08-14 00:59,28.9
108,서울,2018-08-14 01:00,28.9
108,서울,2018-08-14 01:01,28.9
108,서울,2018-08-14 01:02,28.9
108,서울,2018-08-14 01:03,28.9
108,서울,2018-08-14 01:04,28.9
108,서울,2018-08-14 01:05,28.9
108,서울,2018-08-14 01:06,28.9
108,서울,2018-08-14 01:07,28.9
108,서울,2018-08-14 01:08,28.9
108,서울,2018-08-14 01:09,28.9
108,서울,2018-08-14 01:10,28.9
108,서울,2018-08-14 01:11,28.8
108,서울,2018-08-14 01:12,28.8
108,서울,2018-08-14 01:13,28.8
108,서울,2018-08-14 01:14,28.8
108,서울,2018-08-14 01:15,28.8
108,서울,2018-08-14 01:16,28.8
108,서울,2018-08-14 01:17,28.8
108,서울,2018-08-14 01:18,28.8
108,서울,2018-08-14 01:19,28.8
108,서울,2018-08-14 01:20,28.8
108,서울,2018-08-14 01:21,28.8
108,서울,2018-08-14 01:22,28.7
108,서울,2018-08-14 01:23,28.7
108,서울,2018-08-14 01:24,28.7
108,서울,2018-08-14 01:25,28.7
108,서울,2018-08-14 01:26,28.7
108,서울,2018-08-14 01:27,28.7
108,서울,2018-08-14 01:28,28.7
108,서울,2018-08-14 01:29,28.7
108,서울,2018-08-14 01:30,28.7
108,서울,2018-08-14 01:31,28.7
108,서울,2018-08-14 01:32,28.7
108,서울,2018-08-14 01:33,28.7
108,서울,2018-08-14 01:34,28.7
108,서울,2018-08-14 01:35,28.7
108,서울,2018-08-14 01:36,28.6
108,서울,2018-08-14 01:37,28.6
108,서울,2018-08-14 01:38,28.6
108,서울,2018-08-14 01:39,28.6
108,서울,2018-08-14 01:40,28.6
108,서울,2018-08-14 01:41,28.6
108,서울,2018-08-14 01:42,28.6
108,서울,2018-08-14 01:43,28.6
108,서울,2018-08-14 01:44,28.6
108,서울,2018-08-14 01:45,28.6
108,서울,2018-08-14 01:46,28.6
108,서울,2018-08-14 01:47,28.6
108,서울,2018-08-14 01:48,28.6
108,서울,2018-08-14 01:49,28.6
108,서울,2018-08-14 01:50,28.6
108,서울,2018-08-14 01:51,28.6
108,서울,2018-08-14 01:52,28.6
108,서울,2018-08-14 01:53,28.6
108,서울,2018-08-14 01:54,28.6
108,서울,2018-08-14 01:55,28.6
108,서울,2018-08-14 01:56,28.6
108,서울,2018-08-14 01:57,28.6
108,서울,2018-08-14 01:58,28.6
108,서울,2018-08-14 01:59,28.6
108,서울,2018-08-14 02:00,28.6
108,서울,2018-08-14 02:01,28.6
108,서울,2018-08-14 02:02,28.6
108,서울,2018-08-14 02:03,28.6
108,서울,2018-08-14 02:04,28.6
108,서울,2018-08-14 02:05,28.6
108,서울,2018-08-14 02:06,28.6
108,서울,2018-08-14 02:07,28.6
108,서울,2018-08-14 02:08,28.6
108,서울,2018-08-14 02:09,28.6
108,서울,2018-08-14 02:10,28.6
108,서울,2018-08-14 02:11,28.6
108,서울,2018-08-14 02:12,28.6
108,서울,2018-08-14 02:13,28.6
108,서울,2018-08-14 02:14,28.6
108,서울,2018-08-14 02:15,28.5
108,서울,2018-08-14 02:16,28.5
108,서울,2018-08-14 02:17,28.5
108,서울,2018-08-14 02:18,28.5
108,서울,2018-08-14 02:19,28.5
108,서울,2018-08-14 02:20,28.5
108,서울,2018-08-14 02:21,28.5
108,서울,2018-08-14 02:22,28.5
108,서울,2018-08-14 02:23,28.5
108,서울,2018-08-14 02:24,28.5
108,서울,2018-08-14 02:25,28.5
108,서울,2018-08-14 02:26,28.5
108,서울,2018-08-14 02:27,28.5
108,서울,2018-08-14 02:28,28.5
108,서울,2018-08-14 02:29,28.5
108,서울,2018-08-14 02:30,28.5
108,서울,2018-08-14 02:31,28.5
108,서울,2018-08-14 02:32,28.5
108,서울,2018-08-14 02:33,28.5
108,서울,2018-08-14 02:34,28.5
108,서울,2018-08-14 02:35,28.5
108,서울,2018-08-14 02:36,28.5
108,서울,2018-08-14 02:37,28.5
108,서울,2018-08-14 02:38,28.5
108,서울,2018-08-14 02:39,28.5
108,서울,2018-08-14 02:40,28.5
108,서울,2018-08-14 02:41,28.5
108,서울,2018-08-14 02:42,28.5
108,서울,2018-08-14 02:43,28.5
108,서울,2018-08-14 02:44,28.5
108,서울,2018-08-14 02:45,28.5
