지점,지점명,일시,기온(°C)
108,서울,2018-08-22 00:01,25.1
108,서울,2018-08-22 00:02,25
108,서울,2018-08-22 00:03,25
108,서울,2018-08-22 00:04,25
108,서울,2018-08-22 00:05,25
108,서울,2018-08-22 00:06,25
108,서울,2018-08-22 00:07,25
108,서울,2018-08-22 00:08,24.9
108,서울,2018-08-22 00:09,24.9
108,서울,2018-08-22 00:10,24.9
108,서울,2018-08-22 00:11,24.9
108,서울,2018-08-22 00:12,24.9
108,서울,2018-08-22 00:13,24.9
108,서울,2018-08-22 00:14,24.8
108,서울,2018-08-22 00:15,24.8
108,서울,2018-08-22 00:16,24.8
108,서울,2018-08-22 00:17,24.8
108,서울,2018-08-22 00:18,24.8
108,서울,2018-08-22 00:19,24.8
108,서울,2018-08-22 00:20,24.8
108,서울,2018-08-22 00:21,24.8
108,서울,2018-08-22 00:22,24.8
108,서울,2018-08-22 00:23,24.8
108,서울,2018-08-22 00:24,24.8
108,서울,2018-08-22 00:25,24.8
108,서울,2018-08-22 00:26,24.8
108,서울,2018-08-22 00:27,24.8
108,서울,2018-08-22 00:28,24.8
108,서울,2018-08-22 00:29,24.8
108,서울,2018-08-22 00:30,24.8
108,서울,2018-08-22 00:31,24.8
108,서울,2018-08-22 00:32,24.8
108,서울,2018-08-22 00:33,24.8
108,서울,2018-08-22 00:34,24.8
108,서울,2018-08-22 00:35,24.8
108,서울,2018-08-22 00:36,24.8
108,서울,2018-08-22 00:37,24.7
108,서울,2018-08-22 00:38,24.7
108,서울,2018-08-22 00:39,24.7
108,서울,2018-08-22 00:40,24.7
108,서울,2018-08-22 00:41,24.7
108,서울,2018-08-22 00:42,24.7
108,서울,2018-08-22 00:43,24.7
108,서울,2018-08-22 00:44,24.7
108,서울,2018-08-22 00:45,24.7
108,서울,2018-08-22 00:46,24.7
108,서울,2018-08-22 00:47,24.7
108,서울,2018-08-22 00:48,24.7
108,서울,2018-08-22 00:49,24.7
108,서울,2018-08-22 00:50,24.7
108,서울,2018-08-22 00:51,24.7
108,서울,2018-08-22 00:52,24.7
108,서울,2018-08-22 00:53,24.7
108,서울,2018-08-22 00:54,24.7
108,서울,2018-08-22 00:55,24.7
108,서울,2018-08-22 00:56,24.6
108,서울,2018-08-22 00:57,24.6
108,서울,2018-08-22 00:58,24.6
108,서울,2018-08-22 00:59,24.6
108,서울,2018-08-22 01:00,24.6
108,서울,2018-08-22 01:01,24.6
108,서울,2018-08-22 01:02,24.6
108,서울,2018-08-22 01:03,24.6
108,서울,2018-08-22 01:04,24.6
108,서울,2018-08-22 01:05,24.5
108,서울,2018-08-22 01:06,24.5
108,서울,2018-08-22 01:07,24.5
108,서울,2018-08-22 01:08,24.5
108,서울,2018-08-22 01:09,24.5
108,서울,2018-08-22 01:10,24.5
108,서울,2018-08-22 01:11,24.5
108,서울,2018-08-22 01:12,24.5
108,서울,2018-08-22 01:13,24.5
108,서울,2018-08-22 01:14,24.5
108,서울,2018-08-22 01:15,24.5
108,서울,2018-08-22 01:16,24.4
108,서울,2018-08-22 01:17,24.5
108,서울,2018-08-22 01:18,24.4
108,서울,2018-08-22 01:19,24.4
108,서울,2018-08-22 01:20,24.4
108,서울,2018-08-22 01:21,24.4
108,서울,2018-08-22 01:22,24.4
108,서울,2018-08-22 01:23,24.4
108,서울,2018-08-22 01:24,24.4
108,서울,2018-08-22 01:25,24.4
108,서울,2018-08-22 01:26,24.4
108,서울,2018-08-22 01:27,24.4
108,서울,2018-08-22 01:28,24.4
108,서울,2018-08-22 01:29,24.4
108,서울,2018-08-22 01:30,24.4
108,서울,2018-08-22 01:31,24.3
108,서울,2018-08-22 01:32,24.3
108,서울,2018-08-22 01:33,24.3
108,서울,2018-08-22 01:34,24.3
108,서울,2018-08-22 01:35,24.3
108,서울,2018-08-22 01:36,24.3
108,서울,2018-08-22 01:37,24.3
108,서울,2018-08-22 01:38,24.3
108,서울,2018-08-22 01:39,24.3
108,서울,2018-08-22 01:40,24.3
108,서울,2018-08-22 01:41,24.3
108,서울,2018-08-22 01:42,24.3
108,서울,2018-08-22 01:43,24.3
108,서울,2018-08-22 01:44,24.3
108,서울,2018-08-22 01:45,24.3
108,서울,2018-08-22 01:46,24.3
108,서울,2018-08-22 01:47,24.3
108,서울,2018-08-22 01:48,24.2
108,서울,2018-08-22 01:49,24.2
108,서울,2018-08-22 01:50,24.2
108,서울,2018-08-22 01:51,24.2
108,서울,2018-08-22 01:52,24.2
108,서울,2018-08-22 01:53,24.2
108,서울,2018-08-22 01:54,24.2
108,서울,2018-08-22 01:55,24.2
108,서울,2018-08-22 01:56,24.2
108,서울,2018-08-22 01:57,24.2
108,서울,2018-08-22 01:58,24.2
108,서울,2018-08-22 01:59,24.2
108,서울,2018-08-22 02:00,24.2
108,서울,2018-08-22 02:01,24.2
108,서울,2018-08-22 02:02,24.2
108,서울,2018-08-22 02:03,24.2
108,서울,2018-08-22 02:04,24.2
108,서울,2018-08-22 02:05,24.2
108,서울,2018-08-22 02:06,24.2
108,서울,2018-08-22 02:07,24.2
108,서울,2018-08-22 02:08,24.2
108,서울,2018-08-22 02:09,24.2
108,서울,2018-08-22 02:10,24.2
108,서울,2018-08-22 02:11,24.2
108,서울,2018-08-22 02:12,24.2
108,서울,2018-08-22 02:13,24.2
108,서울,2018-08-22 02:14,24.2
108,서울,2018-08-22 02:15,24.2
108,서울,2018-08-22 02:16,24.2
108,서울,2018-08-22 02:17,24.2
108,서울,2018-08-22 02:18,24.2
108,서울,2018-08-22 02:19,24.2
108,서울,2018-08-22 02:20,24.2
108,서울,2018-08-22 02:21,24.2
108,서울,2018-08-22 02:22,24.2
108,서울,2018-08-22 02:23,24.2
108,서울,2018-08-22 02:24,24.2
108,서울,2018-08-22 02:25,24.2
108,서울,2018-08-22 02:26,24.2
108,서울,2018-08-22 02:27,24.2
108,서울,2018-08-22 02:28,24.2
108,서울,2018-08-22 02:29,24.2
108,서울,2018-08-22 02:30,24.2
108,서울,2018-08-22 02:31,24.2
