지점,지점명,일시,기온(°C)
108,서울,2018-08-04 00:01,30
108,서울,2018-08-04 00:02,30
108,서울,2018-08-04 00:03,30
108,서울,2018-08-04 00:04,30
108,서울,2018-08-04 00:05,30
108,서울,2018-08-04 00:06,30
108,서울,2018-08-04 00:07,30
108,서울,2018-08-04 00:08,30
108,서울,2018-08-04 00:09,30
108,서울,2018-08-04 00:10,30
108,서울,2018-08-04 00:11,30
108,서울,2018-08-04 00:12,30
108,서울,2018-08-04 00:13,30
108,서울,2018-08-04 00:14,29.9
108,서울,2018-08-04 00:15,29.9
108,서울,2018-08-04 00:16,29.9
108,서울,2018-08-04 00:17,29.9
108,서울,2018-08-04 00:18,29.9
108,서울,2018-08-04 00:19,29.9
108,서울,2018-08-04 00:20,29.9
108,서울,2018-08-04 00:21,29.9
108,서울,2018-08-04 00:22,29.9
108,서울,2018-08-04 00:23,29.9
108,서울,2018-08-04 00:24,29.9
108,서울,2018-08-04 00:25,29.9
108,서울,2018-08-04 00:26,29.9
108,서울,2018-08-04 00:27,29.9
108,서울,2018-08-04 00:28,29.9
108,서울,2018-08-04 00:29,29.9
108,서울,2018-08-04 00:30,29.9
108,서울,2018-08-04 00:31,29.9
108,서울,2018-08-04 00:32,29.9
108,서울,2018-08-04 00:33,29.9
108,서울,2018-08-04 00:34,29.9
108,서울,2018-08-04 00:35,29.9
108,서울,2018-08-04 00:36,29.9
108,서울,2018-08-04 00:37,29.9
108,서울,2018-08-04 00:38,29.9
108,서울,2018-08-04 00:39,29.9
108,서울,2018-08-04 00:40,29.9
108,서울,2018-08-04 00:41,29.9
108,서울,2018-08-04 00:42,29.9
108,서울,2018-08-04 00:43,29.9
108,서울,2018-08-04 00:44,29.9
108,서울,2018-08-04 00:45,29.9
108,서울,2018-08-04 00:46,29.9
108,서울,2018-08-04 00:47,29.9
108,서울,2018-08-04 00:48,29.9
108,서울,2018-08-04 00:49,29.9
108,서울,2018-08-04 00:50,29.9
108,서울,2018-08-04 00:51,29.9
108,서울,2018-08-04 00:52,29.9
108,서울,2018-08-04 00:53,29.9
108,서울,2018-08-04 00:54,29.9
108,서울,2018-08-04 00:55,29.9
108,서울,2018-08-04 00:56,29.9
108,서울,2018-08-04 00:57,29.9
108,서울,2018-08-04 00:58,29.9
108,서울,2018-08-04 00:59,29.9
108,서울,2018-08-04 01:00,29.9
108,서울,2018-08-04 01:01,29.9
108,서울,2018-08-04 01:02,29.9
108,서울,2018-08-04 01:03,29.9
108,서울,2018-08-04 01:04,29.9
108,서울,2018-08-04 01:05,29.9
108,서울,2018-08-04 01:06,29.9
108,서울,2018-08-04 01:07,29.9
108,서울,2018-08-04 01:08,29.9
108,서울,2018-08-04 01:09,29.9
108,서울,2018-08-04 01:10,29.9
108,서울,2018-08-04 01:11,29.9
108,서울,2018-08-04 01:12,29.9
108,서울,2018-08-04 01:13,29.9
108,서울,2018-08-04 01:14,29.9
108,서울,2018-08-04 01:15,29.9
108,서울,2018-08-04 01:16,29.8
108,서울,2018-08-04 01:17,29.8
108,서울,2018-08-04 01:18,29.8
108,서울,2018-08-04 01:19,29.8
108,서울,2018-08-04 01:20,29.8
108,서울,2018-08-04 01:21,29.8
108,서울,2018-08-04 01:22,29.8
108,서울,2018-08-04 01:23,29.8
108,서울,2018-08-04 01:24,29.8
108,서울,2018-08-04 01:25,29.8
