지점,지점명,일시,기온(°C)
108,서울,2018-08-28 00:01,23.5
108,서울,2018-08-28 00:02,23.5
108,서울,2018-08-28 00:03,23.5
108,서울,2018-08-28 00:04,23.5
108,서울,2018-08-28 00:05,23.5
108,서울,2018-08-28 00:06,23.5
108,서울,2018-08-28 00:07,23.5
108,서울,2018-08-28 00:08,23.5
108,서울,2018-08-28 00:09,23.5
108,서울,2018-08-28 00:10,23.4
108,서울,2018-08-28 00:11,23.4
108,서울,2018-08-28 00:12,23.4
108,서울,2018-08-28 00:13,23.4
108,서울,2018-08-28 00:14,23.4
108,서울,2018-08-28 00:15,23.4
108,서울,2018-08-28 00:16,23.4
108,서울,2018-08-28 00:17,23.4
108,서울,2018-08-28 00:18,23.3
108,서울,2018-08-28 00:19,23.3
108,서울,2018-08-28 00:20,23.3
108,서울,2018-08-28 00:21,23.3
108,서울,2018-08-28 00:22,23.3
108,서울,2018-08-28 00:23,23.3
108,서울,2018-08-28 00:24,23.3
108,서울,2018-08-28 00:25,23.3
108,서울,2018-08-28 00:26,23.3
108,서울,2018-08-28 00:27,23.3
108,서울,2018-08-28 00:28,23.3
108,서울,2018-08-28 00:29,23.2
108,서울,2018-08-28 00:30,23.2
108,서울,2018-08-28 00:31,23.2
108,서울,2018-08-28 00:32,23.2
108,서울,2018-08-28 00:33,23.2
108,서울,2018-08-28 00:34,23.2
108,서울,2018-08-28 00:35,23.2
108,서울,2018-08-28 00:36,23.2
108,서울,2018-08-28 00:37,23.2
108,서울,2018-08-28 00:38,23.2
108,서울,2018-08-28 00:39,23.2
108,서울,2018-08-28 00:40,23.1
108,서울,2018-08-28 00:41,23.1
108,서울,2018-08-28 00:42,23.1
108,서울,2018-08-28 00:43,23.1
108,서울,2018-08-28 00:44,23.1
108,서울,2018-08-28 00:45,23.1
108,서울,2018-08-28 00:46,23.1
108,서울,2018-08-28 00:47,23.1
108,서울,2018-08-28 00:48,23.1
108,서울,2018-08-28 00:49,23.1
108,서울,2018-08-28 00:50,23.1
108,서울,2018-08-28 00:51,23.1
108,서울,2018-08-28 00:52,23.1
108,서울,2018-08-28 00:53,23.1
108,서울,2018-08-28 00:54,23.1
108,서울,2018-08-28 00:55,23.1
108,서울,2018-08-28 00:56,23.1
108,서울,2018-08-28 00:57,23
108,서울,2018-08-28 00:58,23.1
108,서울,2018-08-28 00:59,23.1
108,서울,2018-08-28 01:00,23.1
108,서울,2018-08-28 01:01,23.1
108,서울,2018-08-28 01:02,23.1
108,서울,2018-08-28 01:03,23.1
108,서울,2018-08-28 01:04,23.1
108,서울,2018-08-28 01:05,23.1
108,서울,2018-08-28 01:06,23.1
108,서울,2018-08-28 01:07,23.1
108,서울,2018-08-28 01:08,23.1
108,서울,2018-08-28 01:09,23.1
108,서울,2018-08-28 01:10,23.1
108,서울,2018-08-28 01:11,23.1
108,서울,2018-08-28 01:12,23.1
108,서울,2018-08-28 01:13,23.1
108,서울,2018-08-28 01:14,23.1
108,서울,2018-08-28 01:15,23.1
108,서울,2018-08-28 01:16,23.1
108,서울,2018-08-28 01:17,23.1
108,서울,2018-08-28 01:18,23.1
108,서울,2018-08-28 01:19,23.1
108,서울,2018-08-28 01:20,23.1
108,서울,2018-08-28 01:21,23.1
108,서울,2018-08-28 01:22,23.1
108,서울,2018-08-28 01:23,23.1
108,서울,2018-08-28 01:24,23.1
108,서울,2018-08-28 01:25,23.1
108,서울,2018-08-28 01:26,23.1
108,서울,2018-08-28 01:27,23.1
108,서울,2018-08-28 01:28,23.1
108,서울,2018-08-28 01:29,23.1
108,서울,2018-08-28 01:30,23.1
108,서울,2018-08-28 01:31,23.1
108,서울,2018-08-28 01:32,23.1
108,서울,2018-08-28 01:33,23.1
108,서울,2018-08-28 01:34,23.1
108,서울,2018-08-28 01:35,23.1
108,서울,2018-08-28 01:36,23.1
108,서울,2018-08-28 01:37,23.1
108,서울,2018-08-28 01:38,23.1
108,서울,2018-08-28 01:39,23.1
108,서울,2018-08-28 01:40,23.1
108,서울,2018-08-28 01:41,23.1
108,서울,2018-08-28 01:42,23.1
108,서울,2018-08-28 01:43,23.1
108,서울,2018-08-28 01:44,23.1
108,서울,2018-08-28 01:45,23.1
108,서울,2018-08-28 01:46,23.1
108,서울,2018-08-28 01:47,23.1
108,서울,2018-08-28 01:48,23.1
108,서울,2018-08-28 01:49,23.1
108,서울,2018-08-28 01:50,23.1
108,서울,2018-08-28 01:51,23.1
108,서울,2018-08-28 01:52,23.1
108,서울,2018-08-28 01:53,23.2
108,서울,2018-08-28 01:54,23.1
108,서울,2018-08-28 01:55,23.1
108,서울,2018-08-28 01:56,23.1
108,서울,2018-08-28 01:57,23.2
108,서울,2018-08-28 01:58,23.2
108,서울,2018-08-28 01:59,23.2
108,서울,2018-08-28 02:00,23.2
108,서울,2018-08-28 02:01,23.2
108,서울,2018-08-28 02:02,23.2
108,서울,2018-08-28 02:03,23.1
108,서울,2018-08-28 02:04,23.2
108,서울,2018-08-28 02:05,23.2
108,서울,2018-08-28 02:06,23.1
108,서울,2018-08-28 02:07,23.2
108,서울,2018-08-28 02:08,23.2
108,서울,2018-08-28 02:09,23.2
108,서울,2018-08-28 02:10,23.2
108,서울,2018-08-28 02:11,23.2
108,서울,2018-08-28 02:12,23.2
108,서울,2018-08-28 02:13,23.2
108,서울,2018-08-28 02:14,23.2
108,서울,2018-08-28 02:15,23.2
108,서울,2018-08-28 02:16,23.2
108,서울,2018-08-28 02:17,23.1
108,서울,2018-08-28 02:18,23.1
108,서울,2018-08-28 02:19,23.2
108,서울,2018-08-28 02:20,23.1
108,서울,2018-08-28 02:21,23.1
108,서울,2018-08-28 02:22,23.1
108,서울,2018-08-28 02:23,23.1
108,서울,2018-08-28 02:24,23.1
108,서울,2018-08-28 02:25,23.1
108,서울,2018-08-28 02:26,23.1
108,서울,2018-08-28 02:27,23.1
108,서울,2018-08-28 02:28,23.1
108,서울,2018-08-28 02:29,23.1
108,서울,2018-08-28 02:30,23.1
108,서울,2018-08-28 02:31,23.1
108,서울,2018-08-28 02:32,23.1
108,서울,2018-08-28 02:33,23.1
108,서울,2018-08-28 02:34,23.1
108,서울,2018-08-28 02:35,23.1
108,서울,2018-08-28 02:36,23.1
108,서울,2018-08-28 02:37,23
108,서울,2018-08-28 02:38,23
108,서울,2018-08-28 02:39,23
108,서울,2018-08-28 02:40,23
108,서울,2018-08-28 02:41,23
108,서울,2018-08-28 02:42,23
108,서울,2018-08-28 02:43,23
108,서울,2018-08-28 02:44,23
108,서울,2018-08-28 02:45,23
108,서울,2018-08-28 02:46,23
108,서울,2018-08-28 02:47,23
108,서울,2018-08-28 02:48,23
108,서울,2018-08-28 02:49,23
108,서울,2018-08-28 02:50,23
108,서울,2018-08-28 02:51,23
108,서울,2018-08-28 02:52,23
108,서울,2018-08-28 02:53,23
108,서울,2018-08-28 02:54,22.9
108,서울,2018-08-28 02:55,22.9
108,서울,2018-08-28 02:56,22.9
108,서울,2018-08-28 02:57,22.9
108,서울,2018-08-28 02:58,22.9
108,서울,2018-08-28 02:59,22.9
108,서울,2018-08-28 03:00,22.9
108,서울,2018-08-28 03:01,22.9
108,서울,2018-08-28 03:02,22.9
108,서울,2018-08-28 03:03,22.9
108,서울,2018-08-28 03:04,22.9
108,서울,2018-08-28 03:05,22.9
108,서울,2018-08-28 03:06,22.9
108,서울,2018-08-28 03:07,22.9
108,서울,2018-08-28 03:08,22.9
108,서울,2018-08-28 03:09,22.9
108,서울,2018-08-28 03:10,22.8
108,서울,2018-08-28 03:11,22.8
108,서울,2018-08-28 03:12,22.8
108,서울,2018-08-28 03:13,22.8
108,서울,2018-08-28 03:14,22.8
108,서울,2018-08-28 03:15,22.8
108,서울,2018-08-28 03:16,22.8
108,서울,2018-08-28 03:17,22.8
108,서울,2018-08-28 03:18,22.8
108,서울,2018-08-28 03:19,22.8
108,서울,2018-08-28 03:20,22.8
108,서울,2018-08-28 03:21,22.8
108,서울,2018-08-28 03:22,22.8
108,서울,2018-08-28 03:23,22.7
108,서울,2018-08-28 03:24,22.7
108,서울,2018-08-28 03:25,22.7
108,서울,2018-08-28 03:26,22.7
108,서울,2018-08-28 03:27,22.7
108,서울,2018-08-28 03:28,22.7
108,서울,2018-08-28 03:29,22.7
108,서울,2018-08-28 03:30,22.7
108,서울,2018-08-28 03:31,22.7
108,서울,2018-08-28 03:32,22.7
108,서울,2018-08-28 03:33,22.7
108,서울,2018-08-28 03:34,22.7
108,서울,2018-08-28 03:35,22.7
108,서울,2018-08-28 03:36,22.7
108,서울,2018-08-28 03:37,22.7
108,서울,2018-08-28 03:38,22.7
108,서울,2018-08-28 03:39,22.7
108,서울,2018-08-28 03:40,22.7
108,서울,2018-08-28 03:41,22.7
108,서울,2018-08-28 03:42,22.7
108,서울,2018-08-28 03:43,22.6
108,서울,2018-08-28 03:44,22.7
108,서울,2018-08-28 03:45,22.6
108,서울,2018-08-28 03:46,22.6
108,서울,2018-08-28 03:47,22.7
108,서울,2018-08-28 03:48,22.7
