지점,지점명,일시,기온(°C)
108,서울,2018-08-09 00:01,28.9
108,서울,2018-08-09 00:02,28.9
108,서울,2018-08-09 00:03,28.9
108,서울,2018-08-09 00:04,28.9
108,서울,2018-08-09 00:05,28.9
108,서울,2018-08-09 00:06,28.9
108,서울,2018-08-09 00:07,28.9
108,서울,2018-08-09 00:08,28.9
108,서울,2018-08-09 00:09,28.9
108,서울,2018-08-09 00:10,28.9
108,서울,2018-08-09 00:11,28.8
108,서울,2018-08-09 00:12,28.9
108,서울,2018-08-09 00:13,28.9
108,서울,2018-08-09 00:14,28.9
108,서울,2018-08-09 00:15,28.9
108,서울,2018-08-09 00:16,28.9
108,서울,2018-08-09 00:17,28.9
108,서울,2018-08-09 00:18,28.8
108,서울,2018-08-09 00:19,28.8
108,서울,2018-08-09 00:20,28.8
108,서울,2018-08-09 00:21,28.8
108,서울,2018-08-09 00:22,28.8
108,서울,2018-08-09 00:23,28.8
108,서울,2018-08-09 00:24,28.8
108,서울,2018-08-09 00:25,28.8
108,서울,2018-08-09 00:26,28.8
108,서울,2018-08-09 00:27,28.8
108,서울,2018-08-09 00:28,28.8
108,서울,2018-08-09 00:29,28.8
108,서울,2018-08-09 00:30,28.8
108,서울,2018-08-09 00:31,28.8
108,서울,2018-08-09 00:32,28.8
108,서울,2018-08-09 00:33,28.8
108,서울,2018-08-09 00:34,28.8
108,서울,2018-08-09 00:35,28.8
108,서울,2018-08-09 00:36,28.8
108,서울,2018-08-09 00:37,28.8
108,서울,2018-08-09 00:38,28.8
108,서울,2018-08-09 00:39,28.8
108,서울,2018-08-09 00:40,28.8
108,서울,2018-08-09 00:41,28.8
108,서울,2018-08-09 00:42,28.8
108,서울,2018-08-09 00:43,28.8
108,서울,2018-08-09 00:44,28.8
108,서울,2018-08-09 00:45,28.8
108,서울,2018-08-09 00:46,28.8
108,서울,2018-08-09 00:47,28.8
108,서울,2018-08-09 00:48,28.8
108,서울,2018-08-09 00:49,28.8
108,서울,2018-08-09 00:50,28.8
108,서울,2018-08-09 00:51,28.8
108,서울,2018-08-09 00:52,28.8
108,서울,2018-08-09 00:53,28.8
108,서울,2018-08-09 00:54,28.8
108,서울,2018-08-09 00:55,28.8
108,서울,2018-08-09 00:56,28.8
108,서울,2018-08-09 00:57,28.8
108,서울,2018-08-09 00:58,28.8
108,서울,2018-08-09 00:59,28.8
108,서울,2018-08-09 01:00,28.8
108,서울,2018-08-09 01:01,28.8
108,서울,2018-08-09 01:02,28.8
108,서울,2018-08-09 01:03,28.8
108,서울,2018-08-09 01:04,28.7
108,서울,2018-08-09 01:05,28.7
108,서울,2018-08-09 01:06,28.7
108,서울,2018-08-09 01:07,28.7
108,서울,2018-08-09 01:08,28.7
108,서울,2018-08-09 01:09,28.7
108,서울,2018-08-09 01:10,28.7
108,서울,2018-08-09 01:11,28.7
108,서울,2018-08-09 01:12,28.7
108,서울,2018-08-09 01:13,28.7
108,서울,2018-08-09 01:14,28.7
108,서울,2018-08-09 01:15,28.7
108,서울,2018-08-09 01:16,28.7
108,서울,2018-08-09 01:17,28.6
108,서울,2018-08-09 01:18,28.7
108,서울,2018-08-09 01:19,28.7
108,서울,2018-08-09 01:20,28.6
108,서울,2018-08-09 01:21,28.7
108,서울,2018-08-09 01:22,28.7
108,서울,2018-08-09 01:23,28.7
108,서울,2018-08-09 01:24,28.6
108,서울,2018-08-09 01:25,28.7
108,서울,2018-08-09 01:26,28.6
108,서울,2018-08-09 01:27,28.6
108,서울,2018-08-09 01:28,28.6
108,서울,2018-08-09 01:29,28.6
108,서울,2018-08-09 01:30,28.6
108,서울,2018-08-09 01:31,28.6
108,서울,2018-08-09 01:32,28.6
108,서울,2018-08-09 01:33,28.6
108,서울,2018-08-09 01:34,28.6
108,서울,2018-08-09 01:35,28.6
108,서울,2018-08-09 01:36,28.6
108,서울,2018-08-09 01:37,28.6
108,서울,2018-08-09 01:38,28.6
108,서울,2018-08-09 01:39,28.6
108,서울,2018-08-09 01:40,28.6
108,서울,2018-08-09 01:41,28.5
108,서울,2018-08-09 01:42,28.5
108,서울,2018-08-09 01:43,28.5
108,서울,2018-08-09 01:44,28.5
108,서울,2018-08-09 01:45,28.5
108,서울,2018-08-09 01:46,28.5
108,서울,2018-08-09 01:47,28.5
108,서울,2018-08-09 01:48,28.5
108,서울,2018-08-09 01:49,28.4
108,서울,2018-08-09 01:50,28.4
108,서울,2018-08-09 01:51,28.4
108,서울,2018-08-09 01:52,28.5
108,서울,2018-08-09 01:53,28.4
108,서울,2018-08-09 01:54,28.5
108,서울,2018-08-09 01:55,28.5
108,서울,2018-08-09 01:56,28.5
108,서울,2018-08-09 01:57,28.5
108,서울,2018-08-09 01:58,28.5
108,서울,2018-08-09 01:59,28.5
108,서울,2018-08-09 02:00,28.5
108,서울,2018-08-09 02:01,28.5
108,서울,2018-08-09 02:02,28.5
108,서울,2018-08-09 02:03,28.5
108,서울,2018-08-09 02:04,28.5
108,서울,2018-08-09 02:05,28.5
108,서울,2018-08-09 02:06,28.5
108,서울,2018-08-09 02:07,28.4
108,서울,2018-08-09 02:08,28.4
108,서울,2018-08-09 02:09,28.4
108,서울,2018-08-09 02:10,28.4
108,서울,2018-08-09 02:11,28.4
108,서울,2018-08-09 02:12,28.4
108,서울,2018-08-09 02:13,28.4
108,서울,2018-08-09 02:14,28.4
108,서울,2018-08-09 02:15,28.4
108,서울,2018-08-09 02:16,28.4
108,서울,2018-08-09 02:17,28.4
108,서울,2018-08-09 02:18,28.4
108,서울,2018-08-09 02:19,28.4
108,서울,2018-08-09 02:20,28.4
108,서울,2018-08-09 02:21,28.4
108,서울,2018-08-09 02:22,28.4
108,서울,2018-08-09 02:23,28.4
108,서울,2018-08-09 02:24,28.3
108,서울,2018-08-09 02:25,28.3
108,서울,2018-08-09 02:26,28.3
108,서울,2018-08-09 02:27,28.3
108,서울,2018-08-09 02:28,28.3
108,서울,2018-08-09 02:29,28.3
108,서울,2018-08-09 02:30,28.3
108,서울,2018-08-09 02:31,28.3
108,서울,2018-08-09 02:32,28.3
108,서울,2018-08-09 02:33,28.3
108,서울,2018-08-09 02:34,28.3
108,서울,2018-08-09 02:35,28.3
108,서울,2018-08-09 02:36,28.3
108,서울,2018-08-09 02:37,28.3
108,서울,2018-08-09 02:38,28.3
108,서울,2018-08-09 02:39,28.3
108,서울,2018-08-09 02:40,28.3
108,서울,2018-08-09 02:41,28.3
108,서울,2018-08-09 02:42,28.3
108,서울,2018-08-09 02:43,28.3
108,서울,2018-08-09 02:44,28.3
108,서울,2018-08-09 02:45,28.3
108,서울,2018-08-09 02:46,28.3
108,서울,2018-08-09 02:47,28.3
108,서울,2018-08-09 02:48,28.3
108,서울,2018-08-09 02:49,28.3
108,서울,2018-08-09 02:50,28.3
108,서울,2018-08-09 02:51,28.3
108,서울,2018-08-09 02:52,28.3
108,서울,2018-08-09 02:53,28.3
108,서울,2018-08-09 02:54,28.3
108,서울,2018-08-09 02:55,28.3
108,서울,2018-08-09 02:56,28.3
108,서울,2018-08-09 02:57,28.3
108,서울,2018-08-09 02:58,28.3
108,서울,2018-08-09 02:59,28.3
108,서울,2018-08-09 03:00,28.3
108,서울,2018-08-09 03:01,28.3
108,서울,2018-08-09 03:02,28.3
108,서울,2018-08-09 03:03,28.3
108,서울,2018-08-09 03:04,28.3
108,서울,2018-08-09 03:05,28.3
108,서울,2018-08-09 03:06,28.3
108,서울,2018-08-09 03:07,28.3
108,서울,2018-08-09 03:08,28.2
108,서울,2018-08-09 03:09,28.3
108,서울,2018-08-09 03:10,28.2
108,서울,2018-08-09 03:11,28.2
108,서울,2018-08-09 03:12,28.2
108,서울,2018-08-09 03:13,28.2
108,서울,2018-08-09 03:14,28.2
108,서울,2018-08-09 03:15,28.2
108,서울,2018-08-09 03:16,28.2
108,서울,2018-08-09 03:17,28.2
108,서울,2018-08-09 03:18,28.2
108,서울,2018-08-09 03:19,28.2
108,서울,2018-08-09 03:20,28.2
108,서울,2018-08-09 03:21,28.2
108,서울,2018-08-09 03:22,28.2
108,서울,2018-08-09 03:23,28.2
108,서울,2018-08-09 03:24,28.2
108,서울,2018-08-09 03:25,28.2
108,서울,2018-08-09 03:26,28.2
108,서울,2018-08-09 03:27,28.2
108,서울,2018-08-09 03:28,28.2
108,서울,2018-08-09 03:29,28.2
108,서울,2018-08-09 03:30,28.2
108,서울,2018-08-09 03:31,28.2
108,서울,2018-08-09 03:32,28.2
108,서울,2018-08-09 03:33,28.2
108,서울,2018-08-09 03:34,28.2
108,서울,2018-08-09 03:35,28.2
108,서울,2018-08-09 03:36,28.2
108,서울,2018-08-09 03:37,28.2
108,서울,2018-08-09 03:38,28.2
108,서울,2018-08-09 03:39,28.2
108,서울,2018-08-09 03:40,28.2
108,서울,2018-08-09 03:41,28.2
108,서울,2018-08-09 03:42,28.2
108,서울,2018-08-09 03:43,28.2
108,서울,2018-08-09 03:44,28.2
108,서울,2018-08-09 03:45,28.2
108,서울,2018-08-09 03:46,28.2
108,서울,2018-08-09 03:47,28.1
108,서울,2018-08-09 03:48,28.1
108,서울,2018-08-09 03:49,28.1
108,서울,2018-08-09 03:50,28.1
108,서울,2018-08-09 03:51,28.1
108,서울,2018-08-09 03:52,28.1
108,서울,2018-08-09 03:53,28.1
108,서울,2018-08-09 03:54,28.1
108,서울,2018-08-09 03:55,28.1
108,서울,2018-08-09 03:56,28.1
108,서울,2018-08-09 03:57,28.1
108,서울,2018-08-09 03:58,28.1
108,서울,2018-08-09 03:59,28.1
108,서울,2018-08-09 04:00,28.1
108,서울,2018-08-09 04:01,28.1
108,서울,2018-08-09 04:02,28.1
108,서울,2018-08-09 04:03,28.1
108,서울,2018-08-09 04:04,28.1
108,서울,2018-08-09 04:05,28
108,서울,2018-08-09 04:06,28
108,서울,2018-08-09 04:07,28
108,서울,2018-08-09 04:08,28
108,서울,2018-08-09 04:09,28
108,서울,2018-08-09 04:10,28
108,서울,2018-08-09 04:11,28
108,서울,2018-08-09 04:12,28
108,서울,2018-08-09 04:13,28
108,서울,2018-08-09 04:14,28
108,서울,2018-08-09 04:15,28
108,서울,2018-08-09 04:16,28
108,서울,2018-08-09 04:17,28
108,서울,2018-08-09 04:18,28
108,서울,2018-08-09 04:19,27.9
108,서울,2018-08-09 04:20,27.9
108,서울,2018-08-09 04:21,27.9
108,서울,2018-08-09 04:22,27.9
108,서울,2018-08-09 04:23,27.9
108,서울,2018-08-09 04:24,27.9
108,서울,2018-08-09 04:25,27.9
108,서울,2018-08-09 04:26,27.9
108,서울,2018-08-09 04:27,27.9
108,서울,2018-08-09 04:28,27.9
108,서울,2018-08-09 04:29,27.9
108,서울,2018-08-09 04:30,27.9
108,서울,2018-08-09 04:31,27.9
108,서울,2018-08-09 04:32,27.9
108,서울,2018-08-09 04:33,27.9
108,서울,2018-08-09 04:34,27.9
108,서울,2018-08-09 04:35,27.9
108,서울,2018-08-09 04:36,27.9
108,서울,2018-08-09 04:37,27.8
108,서울,2018-08-09 04:38,27.9
108,서울,2018-08-09 04:39,27.8
108,서울,2018-08-09 04:40,27.8
108,서울,2018-08-09 04:41,27.8
108,서울,2018-08-09 04:42,27.8
108,서울,2018-08-09 04:43,27.8
108,서울,2018-08-09 04:44,27.8
108,서울,2018-08-09 04:45,27.8
108,서울,2018-08-09 04:46,27.8
108,서울,2018-08-09 04:47,27.8
108,서울,2018-08-09 04:48,27.8
108,서울,2018-08-09 04:49,27.9
108,서울,2018-08-09 04:50,27.8
108,서울,2018-08-09 04:51,27.8
108,서울,2018-08-09 04:52,27.8
108,서울,2018-08-09 04:53,27.8
108,서울,2018-08-09 04:54,27.8
108,서울,2018-08-09 04:55,27.8
108,서울,2018-08-09 04:56,27.8
108,서울,2018-08-09 04:57,27.8
108,서울,2018-08-09 04:58,27.8
108,서울,2018-08-09 04:59,27.8
108,서울,2018-08-09 05:00,27.8
108,서울,2018-08-09 05:01,27.8
108,서울,2018-08-09 05:02,27.8
108,서울,2018-08-09 05:03,27.8
108,서울,2018-08-09 05:04,27.8
108,서울,2018-08-09 05:05,27.8
108,서울,2018-08-09 05:06,27.8
108,서울,2018-08-09 05:07,27.8
108,서울,2018-08-09 05:08,27.8
108,서울,2018-08-09 05:09,27.8
108,서울,2018-08-09 05:10,27.7
108,서울,2018-08-09 05:11,27.7
108,서울,2018-08-09 05:12,27.7
108,서울,2018-08-09 05:13,27.8
108,서울,2018-08-09 05:14,27.8
108,서울,2018-08-09 05:15,27.8
108,서울,2018-08-09 05:16,27.8
108,서울,2018-08-09 05:17,27.7
108,서울,2018-08-09 05:18,27.7
108,서울,2018-08-09 05:19,27.7
108,서울,2018-08-09 05:20,27.7
108,서울,2018-08-09 05:21,27.7
108,서울,2018-08-09 05:22,27.7
108,서울,2018-08-09 05:23,27.7
108,서울,2018-08-09 05:24,27.7
108,서울,2018-08-09 05:25,27.7
108,서울,2018-08-09 05:26,27.7
108,서울,2018-08-09 05:27,27.7
108,서울,2018-08-09 05:28,27.7
108,서울,2018-08-09 05:29,27.7
108,서울,2018-08-09 05:30,27.7
108,서울,2018-08-09 05:31,27.7
108,서울,2018-08-09 05:32,27.7
108,서울,2018-08-09 05:33,27.7
108,서울,2018-08-09 05:34,27.7
108,서울,2018-08-09 05:35,27.7
108,서울,2018-08-09 05:36,27.7
108,서울,2018-08-09 05:37,27.7
108,서울,2018-08-09 05:38,27.7
108,서울,2018-08-09 05:39,27.7
108,서울,2018-08-09 05:40,27.7
108,서울,2018-08-09 05:41,27.7
108,서울,2018-08-09 05:42,27.7
108,서울,2018-08-09 05:43,27.7
108,서울,2018-08-09 05:44,27.7
108,서울,2018-08-09 05:45,27.7
108,서울,2018-08-09 05:46,27.7
108,서울,2018-08-09 05:47,27.7
108,서울,2018-08-09 05:48,27.7
108,서울,2018-08-09 05:49,27.7
108,서울,2018-08-09 05:50,27.7
108,서울,2018-08-09 05:51,27.6
108,서울,2018-08-09 05:52,27.6
108,서울,2018-08-09 05:53,27.7
108,서울,2018-08-09 05:54,27.6
108,서울,2018-08-09 05:55,27.7
108,서울,2018-08-09 05:56,27.6
108,서울,2018-08-09 05:57,27.6
108,서울,2018-08-09 05:58,27.7
108,서울,2018-08-09 05:59,27.6
