지점,지점명,일시,기온(°C)
108,서울,2018-08-17 00:01,24
108,서울,2018-08-17 00:02,24
108,서울,2018-08-17 00:03,24
108,서울,2018-08-17 00:04,24
108,서울,2018-08-17 00:05,24
108,서울,2018-08-17 00:06,24
108,서울,2018-08-17 00:07,24
108,서울,2018-08-17 00:08,24
108,서울,2018-08-17 00:09,24
108,서울,2018-08-17 00:10,23.9
108,서울,2018-08-17 00:11,23.9
108,서울,2018-08-17 00:12,23.9
108,서울,2018-08-17 00:13,23.9
108,서울,2018-08-17 00:14,23.9
108,서울,2018-08-17 00:15,23.9
108,서울,2018-08-17 00:16,23.9
108,서울,2018-08-17 00:17,23.9
108,서울,2018-08-17 00:18,23.8
108,서울,2018-08-17 00:19,23.8
108,서울,2018-08-17 00:20,23.8
108,서울,2018-08-17 00:21,23.8
108,서울,2018-08-17 00:22,23.8
108,서울,2018-08-17 00:23,23.8
108,서울,2018-08-17 00:24,23.7
108,서울,2018-08-17 00:25,23.7
108,서울,2018-08-17 00:26,23.7
108,서울,2018-08-17 00:27,23.7
108,서울,2018-08-17 00:28,23.7
108,서울,2018-08-17 00:29,23.7
108,서울,2018-08-17 00:30,23.7
108,서울,2018-08-17 00:31,23.7
108,서울,2018-08-17 00:32,23.7
108,서울,2018-08-17 00:33,23.7
108,서울,2018-08-17 00:34,23.6
108,서울,2018-08-17 00:35,23.6
108,서울,2018-08-17 00:36,23.6
108,서울,2018-08-17 00:37,23.6
108,서울,2018-08-17 00:38,23.6
108,서울,2018-08-17 00:39,23.6
108,서울,2018-08-17 00:40,23.6
108,서울,2018-08-17 00:41,23.5
108,서울,2018-08-17 00:42,23.5
108,서울,2018-08-17 00:43,23.5
108,서울,2018-08-17 00:44,23.5
108,서울,2018-08-17 00:45,23.5
108,서울,2018-08-17 00:46,23.5
108,서울,2018-08-17 00:47,23.5
108,서울,2018-08-17 00:48,23.5
108,서울,2018-08-17 00:49,23.5
108,서울,2018-08-17 00:50,23.5
108,서울,2018-08-17 00:51,23.4
108,서울,2018-08-17 00:52,23.4
108,서울,2018-08-17 00:53,23.4
108,서울,2018-08-17 00:54,23.4
108,서울,2018-08-17 00:55,23.4
108,서울,2018-08-17 00:56,23.4
108,서울,2018-08-17 00:57,23.4
108,서울,2018-08-17 00:58,23.4
108,서울,2018-08-17 00:59,23.4
108,서울,2018-08-17 01:00,23.4
108,서울,2018-08-17 01:01,23.4
108,서울,2018-08-17 01:02,23.4
108,서울,2018-08-17 01:03,23.4
108,서울,2018-08-17 01:04,23.3
108,서울,2018-08-17 01:05,23.3
108,서울,2018-08-17 01:06,23.3
108,서울,2018-08-17 01:07,23.3
108,서울,2018-08-17 01:08,23.3
108,서울,2018-08-17 01:09,23.3
108,서울,2018-08-17 01:10,23.3
108,서울,2018-08-17 01:11,23.3
